,date,route_id,service_id,trip_id,vehicle_id,patternId,direction,tripLength
1045411,2012-10-06 00:00:00,12,12-6,27157540,809,32,A,6467
1045440,2012-10-06 00:00:00,12,12-6,27157541,809,22,R,10403
1045469,2012-10-06 00:00:00,12,12-6,27157542,809,8,A,10201
1045498,2012-10-06 00:00:00,12,12-6,27157543,809,22,R,10403
1045527,2012-10-06 00:00:00,12,12-6,27157544,809,8,A,10201
1045556,2012-10-06 00:00:00,12,12-6,27157545,809,22,R,10403
1045585,2012-10-06 00:00:00,12,12-6,27157546,809,8,A,10201
1045614,2012-10-06 00:00:00,12,12-6,27157547,809,22,R,10403
1045643,2012-10-06 00:00:00,12,12-6,27157548,809,8,A,10201
1045672,2012-10-06 00:00:00,12,12-6,27157549,809,22,R,10403
1045701,2012-10-06 00:00:00,12,12-6,27157550,809,8,A,10201
1045730,2012-10-06 00:00:00,12,12-6,27157551,809,22,R,10403
1045759,2012-10-06 00:00:00,12,12-6,27157552,809,8,A,10201
1045788,2012-10-06 00:00:00,12,12-6,27157553,809,22,R,10403
1045792,2012-10-06 00:00:00,12,12-6,27157554,809,16,A,1178
1045811,2012-10-06 00:00:00,12,12-6,27171057,809,37,R,6673
1045836,2012-10-06 00:00:00,12,12-3,27157421,810,11,A,8695
1045855,2012-10-06 00:00:00,12,12-3,27157425,810,33,A,6467
1045874,2012-10-06 00:00:00,12,12-3,27157429,810,33,A,6467
1045893,2012-10-06 00:00:00,12,12-3,27157433,810,33,A,6467
1045912,2012-10-06 00:00:00,12,12-3,27157434,810,37,R,6673
1045931,2012-10-06 00:00:00,12,12-3,27157437,810,33,A,6467
1045950,2012-10-06 00:00:00,12,12-3,27157438,810,37,R,6673
1045969,2012-10-06 00:00:00,12,12-3,27157441,810,32,A,6467
1045998,2012-10-06 00:00:00,12,12-3,27157442,810,22,R,10403
1046027,2012-10-06 00:00:00,12,12-3,27157443,810,8,A,10201
1046056,2012-10-06 00:00:00,12,12-3,27157444,810,22,R,10403
1046085,2012-10-06 00:00:00,12,12-3,27157445,810,8,A,10201
1046114,2012-10-06 00:00:00,12,12-3,27157446,810,22,R,10403
1046143,2012-10-06 00:00:00,12,12-3,27157447,810,8,A,10201
1046172,2012-10-06 00:00:00,12,12-3,27157448,810,22,R,10403
1046201,2012-10-06 00:00:00,12,12-3,27157449,810,8,A,10201
1046230,2012-10-06 00:00:00,12,12-3,27157450,810,22,R,10403
1046259,2012-10-06 00:00:00,12,12-3,27157451,810,8,A,10201
1046288,2012-10-06 00:00:00,12,12-3,27157452,810,22,R,10403
1046292,2012-10-06 00:00:00,12,12-3,27157453,810,16,A,1178
1046311,2012-10-06 00:00:00,12,12-3,27171060,810,37,R,6673
1046330,2012-10-06 00:00:00,12,12-3,27171061,810,37,R,6673
1046349,2012-10-06 00:00:00,12,12-3,27171062,810,37,R,6673
1046373,2012-10-06 00:00:00,12,12-13,27157012,811,11,A,8695
1046392,2012-10-06 00:00:00,12,12-13,27157016,811,33,A,6467
1046411,2012-10-06 00:00:00,12,12-13,27157020,811,33,A,6467
1046430,2012-10-06 00:00:00,12,12-13,27157021,811,37,R,6673
1046449,2012-10-06 00:00:00,12,12-13,27157024,811,33,A,6467
1046468,2012-10-06 00:00:00,12,12-13,27157025,811,37,R,6673
1046487,2012-10-06 00:00:00,12,12-13,27157028,811,32,A,6467
1046516,2012-10-06 00:00:00,12,12-13,27157029,811,22,R,10403
1046545,2012-10-06 00:00:00,12,12-13,27157030,811,9,A,10201
1046564,2012-10-06 00:00:00,12,12-13,27157034,811,33,A,6467
1046583,2012-10-06 00:00:00,12,12-13,27157038,811,33,A,6467
1046602,2012-10-06 00:00:00,12,12-13,27157042,811,33,A,6467
1046621,2012-10-06 00:00:00,12,12-13,27157046,811,33,A,6467
1046640,2012-10-06 00:00:00,12,12-13,27157050,811,33,A,6467
1046659,2012-10-06 00:00:00,12,12-13,27157051,811,37,R,6673
1046678,2012-10-06 00:00:00,12,12-13,27157054,811,33,A,6467
1046695,2012-10-06 00:00:00,12,12-13,27157058,811,15,A,5665
1046712,2012-10-06 00:00:00,12,12-13,27157059,811,30,R,5867
1046729,2012-10-06 00:00:00,12,12-13,27157062,811,15,A,5665
1046756,2012-10-06 00:00:00,12,12-13,27157063,811,34,R,9597
1046760,2012-10-06 00:00:00,12,12-13,27157064,811,16,A,1178
1046779,2012-10-06 00:00:00,12,12-13,27171066,811,37,R,6673
1046798,2012-10-06 00:00:00,12,12-13,27171067,811,37,R,6673
1046817,2012-10-06 00:00:00,12,12-13,27171068,811,37,R,6673
1046836,2012-10-06 00:00:00,12,12-13,27171069,811,37,R,6673
1046855,2012-10-06 00:00:00,12,12-13,27171070,811,37,R,6673
1046874,2012-10-06 00:00:00,12,12-13,27171071,811,37,R,6673
1046893,2012-10-06 00:00:00,12,12-13,27171072,811,37,R,6673
1046912,2012-10-06 00:00:00,12,12-13,27171073,811,37,R,6673
1046916,2012-10-06 00:00:00,12,12-21,27157378,812,31,R,1162
1046945,2012-10-06 00:00:00,12,12-21,27157379,812,8,A,10201
1046974,2012-10-06 00:00:00,12,12-21,27157380,812,22,R,10403
1047003,2012-10-06 00:00:00,12,12-21,27157381,812,8,A,10201
1047032,2012-10-06 00:00:00,12,12-21,27157382,812,22,R,10403
1047061,2012-10-06 00:00:00,12,12-21,27157383,812,8,A,10201
1047090,2012-10-06 00:00:00,12,12-21,27157384,812,22,R,10403
1047119,2012-10-06 00:00:00,12,12-21,27157385,812,8,A,10201
1047148,2012-10-06 00:00:00,12,12-21,27157386,812,22,R,10403
1047177,2012-10-06 00:00:00,12,12-21,27157387,812,8,A,10201
1047206,2012-10-06 00:00:00,12,12-21,27157388,812,19,R,10403
1047210,2012-10-06 00:00:00,12,12-21,27157389,812,16,A,1178
1047235,2012-10-06 00:00:00,12,12-2,27157320,813,10,A,8695
1047264,2012-10-06 00:00:00,12,12-2,27157321,813,22,R,10403
1047293,2012-10-06 00:00:00,12,12-2,27157322,813,8,A,10201
1047322,2012-10-06 00:00:00,12,12-2,27157323,813,22,R,10403
1047351,2012-10-06 00:00:00,12,12-2,27157324,813,8,A,10201
1047380,2012-10-06 00:00:00,12,12-2,27157325,813,22,R,10403
1047409,2012-10-06 00:00:00,12,12-2,27157326,813,9,A,10201
1047428,2012-10-06 00:00:00,12,12-2,27157330,813,32,A,6467
1047457,2012-10-06 00:00:00,12,12-2,27157331,813,19,R,10403
1047486,2012-10-06 00:00:00,12,12-2,27157332,813,8,A,10201
1047515,2012-10-06 00:00:00,12,12-2,27157333,813,22,R,10403
1047544,2012-10-06 00:00:00,12,12-2,27157334,813,8,A,10201
1047573,2012-10-06 00:00:00,12,12-2,27157335,813,22,R,10403
1047602,2012-10-06 00:00:00,12,12-2,27157336,813,8,A,10201
1047631,2012-10-06 00:00:00,12,12-2,27157337,813,22,R,10403
1047660,2012-10-06 00:00:00,12,12-2,27157338,813,8,A,10201
1047689,2012-10-06 00:00:00,12,12-2,27157339,813,22,R,10403
1047718,2012-10-06 00:00:00,12,12-2,27157340,813,8,A,10201
1047737,2012-10-06 00:00:00,12,12-2,27157341,813,36,R,6673
1047754,2012-10-06 00:00:00,12,12-2,27157344,813,15,A,5665
1047771,2012-10-06 00:00:00,12,12-2,27157345,813,30,R,5867
1047788,2012-10-06 00:00:00,12,12-2,27157348,813,15,A,5665
1047805,2012-10-06 00:00:00,12,12-2,27157349,813,30,R,5867
1047822,2012-10-06 00:00:00,12,12-2,27157352,813,15,A,5665
1047839,2012-10-06 00:00:00,12,12-2,27157353,813,30,R,5867
1047856,2012-10-06 00:00:00,12,12-2,27157356,813,15,A,5665
1047873,2012-10-06 00:00:00,12,12-2,27157357,813,30,R,5867
1047890,2012-10-06 00:00:00,12,12-2,27157360,813,15,A,5665
1047909,2012-10-06 00:00:00,12,12-2,27171076,813,37,R,6673
1047934,2012-10-06 00:00:00,12,12-1,27156856,814,10,A,8695
1047963,2012-10-06 00:00:00,12,12-1,27156857,814,22,R,10403
1047992,2012-10-06 00:00:00,12,12-1,27156858,814,8,A,10201
1048021,2012-10-06 00:00:00,12,12-1,27156859,814,22,R,10403
1048050,2012-10-06 00:00:00,12,12-1,27156860,814,8,A,10201
1048079,2012-10-06 00:00:00,12,12-1,27156861,814,22,R,10403
1048108,2012-10-06 00:00:00,12,12-1,27156862,814,9,A,10201
1048127,2012-10-06 00:00:00,12,12-1,27156866,814,32,A,6467
1048156,2012-10-06 00:00:00,12,12-1,27156867,814,19,R,10403
1048185,2012-10-06 00:00:00,12,12-1,27156868,814,8,A,10201
1048214,2012-10-06 00:00:00,12,12-1,27156869,814,22,R,10403
1048243,2012-10-06 00:00:00,12,12-1,27156870,814,8,A,10201
1048272,2012-10-06 00:00:00,12,12-1,27156871,814,22,R,10403
1048301,2012-10-06 00:00:00,12,12-1,27156872,814,8,A,10201
1048330,2012-10-06 00:00:00,12,12-1,27156873,814,22,R,10403
1048359,2012-10-06 00:00:00,12,12-1,27156874,814,8,A,10201
1048388,2012-10-06 00:00:00,12,12-1,27156875,814,22,R,10403
1048417,2012-10-06 00:00:00,12,12-1,27156876,814,8,A,10201
1048446,2012-10-06 00:00:00,12,12-1,27156877,814,22,R,10403
1048450,2012-10-06 00:00:00,12,12-1,27156878,814,16,A,1178
1048469,2012-10-06 00:00:00,12,12-1,27171082,814,37,R,6673
1048473,2012-10-06 00:00:00,12,12-14,27157067,815,31,R,1162
1048502,2012-10-06 00:00:00,12,12-14,27157068,815,8,A,10201
1048531,2012-10-06 00:00:00,12,12-14,27157069,815,22,R,10403
1048560,2012-10-06 00:00:00,12,12-14,27157070,815,8,A,10201
1048589,2012-10-06 00:00:00,12,12-14,27157071,815,22,R,10403
1048618,2012-10-06 00:00:00,12,12-14,27157072,815,9,A,10201
1048637,2012-10-06 00:00:00,12,12-14,27157073,815,37,R,6673
1048656,2012-10-06 00:00:00,12,12-14,27157076,815,32,A,6467
1048685,2012-10-06 00:00:00,12,12-14,27157077,815,22,R,10403
1048714,2012-10-06 00:00:00,12,12-14,27157078,815,8,A,10201
1048743,2012-10-06 00:00:00,12,12-14,27157079,815,22,R,10403
1048772,2012-10-06 00:00:00,12,12-14,27157080,815,8,A,10201
1048801,2012-10-06 00:00:00,12,12-14,27157081,815,22,R,10403
1048830,2012-10-06 00:00:00,12,12-14,27157082,815,8,A,10201
1048859,2012-10-06 00:00:00,12,12-14,27157083,815,22,R,10403
1048888,2012-10-06 00:00:00,12,12-14,27157084,815,8,A,10201
1048917,2012-10-06 00:00:00,12,12-14,27157085,815,22,R,10403
1048946,2012-10-06 00:00:00,12,12-14,27157086,815,8,A,10201
1048975,2012-10-06 00:00:00,12,12-14,27157087,815,22,R,10403
1048979,2012-10-06 00:00:00,12,12-14,27157088,815,16,A,1178
1049004,2012-10-06 00:00:00,12,12-9,27157639,816,10,A,8695
1049033,2012-10-06 00:00:00,12,12-9,27157640,816,22,R,10403
1049062,2012-10-06 00:00:00,12,12-9,27157641,816,8,A,10201
1049091,2012-10-06 00:00:00,12,12-9,27157642,816,22,R,10403
1049120,2012-10-06 00:00:00,12,12-9,27157643,816,9,A,10201
1049139,2012-10-06 00:00:00,12,12-9,27157647,816,32,A,6467
1049168,2012-10-06 00:00:00,12,12-9,27157648,816,22,R,10403
1049197,2012-10-06 00:00:00,12,12-9,27157649,816,8,A,10201
1049213,2012-10-06 00:00:00,12,12-9,27157650,816,22,R,10403
1049232,2012-10-06 00:00:00,12,12-9,27171084,816,37,R,6673
1049256,2012-10-06 00:00:00,12,12-17,27157206,819,10,A,8695
1049285,2012-10-06 00:00:00,12,12-17,27157207,819,22,R,10403
1049314,2012-10-06 00:00:00,12,12-17,27157208,819,9,A,10201
1049333,2012-10-06 00:00:00,12,12-17,27157209,819,37,R,6673
1049352,2012-10-06 00:00:00,12,12-17,27157212,819,33,A,6467
1049371,2012-10-06 00:00:00,12,12-17,27157216,819,33,A,6467
1049390,2012-10-06 00:00:00,12,12-17,27157220,819,33,A,6467
1049409,2012-10-06 00:00:00,12,12-17,27157224,819,33,A,6467
1049428,2012-10-06 00:00:00,12,12-17,27157228,819,33,A,6467
1049447,2012-10-06 00:00:00,12,12-17,27157232,819,33,A,6467
1049466,2012-10-06 00:00:00,12,12-17,27157233,819,37,R,6673
1049485,2012-10-06 00:00:00,12,12-17,27157236,819,33,A,6467
1049504,2012-10-06 00:00:00,12,12-17,27157240,819,33,A,6467
1049523,2012-10-06 00:00:00,15,12-17,27157242,819,1,A,6832
1049552,2012-10-06 00:00:00,12,12-17,27157244,819,6,A,10184
1049581,2012-10-06 00:00:00,12,12-17,27157245,819,21,R,10367
1049600,2012-10-06 00:00:00,15,12-17,27157246,819,1,A,6832
1049619,2012-10-06 00:00:00,12,12-17,27171111,819,37,R,6673
1049638,2012-10-06 00:00:00,12,12-17,27171112,819,37,R,6673
1049657,2012-10-06 00:00:00,12,12-17,27171113,819,37,R,6673
1049676,2012-10-06 00:00:00,12,12-17,27171114,819,37,R,6673
1049695,2012-10-06 00:00:00,12,12-17,27171115,819,37,R,6673
1049714,2012-10-06 00:00:00,12,12-17,27171116,819,37,R,6673
1049743,2012-10-06 00:00:00,12,12-17,27171117,819,23,R,10367
1049762,2012-10-06 00:00:00,15,12-17,27171118,819,4,R,6731
1049781,2012-10-06 00:00:00,15,12-17,27171119,819,4,R,6731
1049806,2012-10-06 00:00:00,12,12-8,27157588,820,11,A,8695
1049825,2012-10-06 00:00:00,12,12-8,27157592,820,33,A,6467
1049844,2012-10-06 00:00:00,12,12-8,27157596,820,33,A,6467
1049863,2012-10-06 00:00:00,12,12-8,27157600,820,32,A,6467
1049892,2012-10-06 00:00:00,12,12-8,27157601,820,22,R,10403
1049921,2012-10-06 00:00:00,12,12-8,27157602,820,9,A,10201
1049940,2012-10-06 00:00:00,12,12-8,27157603,820,37,R,6673
1049959,2012-10-06 00:00:00,12,12-8,27157606,820,33,A,6467
1049978,2012-10-06 00:00:00,12,12-8,27157610,820,33,A,6467
1049997,2012-10-06 00:00:00,12,12-8,27157614,820,33,A,6467
1050016,2012-10-06 00:00:00,12,12-8,27157618,820,33,A,6467
1050035,2012-10-06 00:00:00,12,12-8,27157622,820,33,A,6467
1050054,2012-10-06 00:00:00,12,12-8,27157626,820,33,A,6467
1050073,2012-10-06 00:00:00,12,12-8,27157627,820,37,R,6673
1050092,2012-10-06 00:00:00,12,12-8,27157630,820,33,A,6467
1050111,2012-10-06 00:00:00,12,12-8,27157631,820,37,R,6673
1050130,2012-10-06 00:00:00,12,12-8,27157634,820,33,A,6467
1050159,2012-10-06 00:00:00,12,12-8,27157635,820,24,R,10403
1050163,2012-10-06 00:00:00,12,12-8,27157636,820,16,A,1178
1050182,2012-10-06 00:00:00,12,12-8,27171121,820,37,R,6673
1050201,2012-10-06 00:00:00,12,12-8,27171122,820,37,R,6673
1050220,2012-10-06 00:00:00,12,12-8,27171123,820,37,R,6673
1050239,2012-10-06 00:00:00,12,12-8,27171124,820,37,R,6673
1050258,2012-10-06 00:00:00,12,12-8,27171125,820,37,R,6673
1050277,2012-10-06 00:00:00,12,12-8,27171126,820,37,R,6673
1050296,2012-10-06 00:00:00,12,12-8,27171127,820,37,R,6673
1050315,2012-10-06 00:00:00,12,12-8,27171128,820,37,R,6673
1050340,2012-10-06 00:00:00,12,12-22,27157392,821,11,A,8695
1050359,2012-10-06 00:00:00,12,12-22,27157396,821,33,A,6467
1050378,2012-10-06 00:00:00,12,12-22,27157400,821,33,A,6467
1050397,2012-10-06 00:00:00,12,12-22,27157401,821,37,R,6673
1050416,2012-10-06 00:00:00,12,12-22,27157404,821,33,A,6467
1050435,2012-10-06 00:00:00,12,12-22,27157408,821,33,A,6467
1050454,2012-10-06 00:00:00,12,12-22,27157409,821,37,R,6673
1050473,2012-10-06 00:00:00,12,12-22,27157412,821,33,A,6467
1050492,2012-10-06 00:00:00,12,12-22,27157413,821,37,R,6673
1050511,2012-10-06 00:00:00,12,12-22,27157416,821,33,A,6467
1050540,2012-10-06 00:00:00,12,12-22,27157417,821,24,R,10403
1050544,2012-10-06 00:00:00,12,12-22,27157418,821,16,A,1178
1050563,2012-10-06 00:00:00,12,12-22,27164449,821,37,R,6673
1050582,2012-10-06 00:00:00,12,12-22,27164450,821,37,R,6673
1050601,2012-10-06 00:00:00,12,12-22,27164451,821,37,R,6673
1050626,2012-10-06 00:00:00,12,12-18,27157254,825,10,A,8695
1050655,2012-10-06 00:00:00,12,12-18,27157255,825,22,R,10403
1050684,2012-10-06 00:00:00,12,12-18,27157256,825,9,A,10201
1050703,2012-10-06 00:00:00,12,12-18,27157260,825,33,A,6467
1050722,2012-10-06 00:00:00,12,12-18,27157261,825,37,R,6673
1050741,2012-10-06 00:00:00,12,12-18,27157264,825,33,A,6467
1050760,2012-10-06 00:00:00,12,12-18,27157265,825,37,R,6673
1050776,2012-10-06 00:00:00,12,12-18,27157268,825,33,A,6467
1050792,2012-10-06 00:00:00,12,12-18,27157269,825,37,R,6673
1050811,2012-10-06 00:00:00,12,12-18,27157272,825,33,A,6467
1050830,2012-10-06 00:00:00,12,12-18,27157273,825,37,R,6673
1050849,2012-10-06 00:00:00,12,12-18,27157276,825,33,A,6467
1050868,2012-10-06 00:00:00,12,12-18,27157277,825,37,R,6673
1050887,2012-10-06 00:00:00,12,12-18,27157280,825,33,A,6467
1050906,2012-10-06 00:00:00,12,12-18,27157281,825,37,R,6673
1050925,2012-10-06 00:00:00,12,12-18,27157284,825,33,A,6467
1050944,2012-10-06 00:00:00,12,12-18,27157285,825,37,R,6673
1050961,2012-10-06 00:00:00,12,12-18,27157288,825,15,A,5665
1050978,2012-10-06 00:00:00,12,12-18,27157289,825,30,R,5867
1050995,2012-10-06 00:00:00,12,12-18,27157292,825,15,A,5665
1051022,2012-10-06 00:00:00,12,12-18,27157293,825,34,R,9597
1051026,2012-10-06 00:00:00,12,12-18,27157294,825,16,A,1178
1051045,2012-10-06 00:00:00,12,12-18,27171135,825,37,R,6673
1051070,2012-10-06 00:00:00,14,14C-69,27158318,862,52,A,11229
1051087,2012-10-06 00:00:00,14,14C-69,27158320,862,60,R,7913
1051105,2012-10-06 00:00:00,14,14C-69,27158321,862,59,A,8298
1051122,2012-10-06 00:00:00,14,14C-69,27158323,862,60,R,7913
1051140,2012-10-06 00:00:00,14,14C-69,27158324,862,59,A,8298
1051157,2012-10-06 00:00:00,14,14C-69,27158326,862,60,R,7913
1051175,2012-10-06 00:00:00,14,14C-69,27158327,862,59,A,8298
1051192,2012-10-06 00:00:00,14,14C-69,27158329,862,60,R,7913
1051210,2012-10-06 00:00:00,14,14C-69,27158330,862,59,A,8298
1051227,2012-10-06 00:00:00,14,14C-69,27158332,862,60,R,7913
1051245,2012-10-06 00:00:00,14,14C-69,27158333,862,59,A,8298
1051262,2012-10-06 00:00:00,14,14C-69,27158335,862,60,R,7913
1051280,2012-10-06 00:00:00,14,14C-69,27158336,862,59,A,8298
1051297,2012-10-06 00:00:00,14,14C-69,27158338,862,60,R,7913
1051315,2012-10-06 00:00:00,14,14C-69,27158339,862,59,A,8298
1051332,2012-10-06 00:00:00,14,14C-69,27158341,862,60,R,7913
1051350,2012-10-06 00:00:00,14,14C-69,27158342,862,59,A,8298
1051367,2012-10-06 00:00:00,14,14C-69,27158344,862,60,R,7913
1051385,2012-10-06 00:00:00,14,14C-69,27158345,862,59,A,8298
1051402,2012-10-06 00:00:00,14,14C-69,27158347,862,60,R,7913
1051420,2012-10-06 00:00:00,14,14C-69,27158348,862,59,A,8298
1051437,2012-10-06 00:00:00,14,14C-69,27158350,862,60,R,7913
1051455,2012-10-06 00:00:00,14,14C-69,27158351,862,59,A,8298
1051472,2012-10-06 00:00:00,14,14C-69,27158353,862,60,R,7913
1051490,2012-10-06 00:00:00,14,14C-69,27158354,862,59,A,8298
1051507,2012-10-06 00:00:00,14,14C-69,27158356,862,60,R,7913
1051525,2012-10-06 00:00:00,14,14C-69,27158357,862,59,A,8298
1051542,2012-10-06 00:00:00,14,14C-69,27158359,862,60,R,7913
1051560,2012-10-06 00:00:00,14,14C-69,27158360,862,59,A,8298
1051577,2012-10-06 00:00:00,14,14C-69,27158362,862,60,R,7913
1051595,2012-10-06 00:00:00,14,14C-69,27158363,862,59,A,8298
1051617,2012-10-06 00:00:00,15,15-75,27158517,863,6,A,7958
1051636,2012-10-06 00:00:00,15,15-75,27158519,863,9,A,6779
1051655,2012-10-06 00:00:00,15,15-75,27158520,863,4,R,6731
1051674,2012-10-06 00:00:00,15,15-75,27158521,863,9,A,6779
1051693,2012-10-06 00:00:00,15,15-75,27158523,863,9,A,6779
1051712,2012-10-06 00:00:00,15,15-75,27158525,863,9,A,6779
1051731,2012-10-06 00:00:00,15,15-75,27158527,863,9,A,6779
1051750,2012-10-06 00:00:00,15,15-75,27158528,863,4,R,6731
1051769,2012-10-06 00:00:00,15,15-75,27158529,863,9,A,6779
1051788,2012-10-06 00:00:00,15,15-75,27158530,863,4,R,6731
1051807,2012-10-06 00:00:00,15,15-75,27158531,863,9,A,6779
1051826,2012-10-06 00:00:00,15,15-75,27158532,863,4,R,6731
1051845,2012-10-06 00:00:00,15,15-75,27158533,863,9,A,6779
1051864,2012-10-06 00:00:00,15,15-75,27158535,863,9,A,6779
1051883,2012-10-06 00:00:00,15,15-75,27158537,863,9,A,6779
1051902,2012-10-06 00:00:00,15,15-75,27158539,863,9,A,6779
1051921,2012-10-06 00:00:00,15,15-75,27158540,863,4,R,6731
1051950,2012-10-06 00:00:00,12,15-75,27158541,863,6,A,10184
1051979,2012-10-06 00:00:00,12,15-75,27158542,863,21,R,10367
1051998,2012-10-06 00:00:00,15,15-75,27158543,863,1,A,6832
1052017,2012-10-06 00:00:00,15,15-75,27158544,863,4,R,6731
1052046,2012-10-06 00:00:00,12,15-75,27158545,863,6,A,10184
1052075,2012-10-06 00:00:00,12,15-75,27158546,863,21,R,10367
1052094,2012-10-06 00:00:00,15,15-75,27158547,863,8,A,6832
1052113,2012-10-06 00:00:00,15,15-75,27171169,863,4,R,6731
1052132,2012-10-06 00:00:00,15,15-75,27171170,863,4,R,6731
1052151,2012-10-06 00:00:00,15,15-75,27171171,863,4,R,6731
1052170,2012-10-06 00:00:00,15,15-75,27171172,863,4,R,6731
1052189,2012-10-06 00:00:00,15,15-75,27171173,863,4,R,6731
1052208,2012-10-06 00:00:00,15,15-75,27171174,863,4,R,6731
1052227,2012-10-06 00:00:00,15,15-75,27171175,863,4,R,6731
1052252,2012-10-06 00:00:00,14,14-46,27157732,864,29,A,10875
1052278,2012-10-06 00:00:00,14,14-46,27157733,864,23,R,12885
1052304,2012-10-06 00:00:00,14,14-46,27157734,864,6,A,12788
1052330,2012-10-06 00:00:00,14,14-46,27157735,864,22,R,12885
1052356,2012-10-06 00:00:00,14,14-46,27157736,864,9,A,12788
1052382,2012-10-06 00:00:00,14,14-46,27157737,864,22,R,12885
1052408,2012-10-06 00:00:00,14,14-46,27157738,864,10,A,12788
1052434,2012-10-06 00:00:00,14,14-46,27157739,864,23,R,12885
1052460,2012-10-06 00:00:00,14,14-46,27157740,864,6,A,12788
1052486,2012-10-06 00:00:00,14,14-46,27157741,864,22,R,12885
1052512,2012-10-06 00:00:00,14,14-46,27157742,864,10,A,12788
1052537,2012-10-06 00:00:00,14,14-46,27157743,864,23,R,12885
1052563,2012-10-06 00:00:00,14,14-46,27157744,864,6,A,12788
1052589,2012-10-06 00:00:00,14,14-46,27157745,864,22,R,12885
1052615,2012-10-06 00:00:00,14,14-46,27157746,864,10,A,12788
1052641,2012-10-06 00:00:00,14,14-46,27157747,864,23,R,12885
1052667,2012-10-06 00:00:00,14,14-46,27157748,864,6,A,12788
1052693,2012-10-06 00:00:00,14,14-46,27157749,864,22,R,12885
1052719,2012-10-06 00:00:00,14,14-46,27157750,864,10,A,12788
1052745,2012-10-06 00:00:00,14,14-46,27157751,864,23,R,12885
1052771,2012-10-06 00:00:00,14,14-46,27157752,864,7,A,12788
1052797,2012-10-06 00:00:00,14,14-46,27157753,864,23,R,12885
1052823,2012-10-06 00:00:00,14,14-46,27157754,864,7,A,12788
1052849,2012-10-06 00:00:00,14,14-46,27157755,864,23,R,12885
1052850,2012-10-06 00:00:00,14,14-54,27157918,864,10,A,12788
1052876,2012-10-06 00:00:00,14,14-42,27157676,865,10,A,12788
1052902,2012-10-06 00:00:00,14,14-42,27157677,865,23,R,12885
1052928,2012-10-06 00:00:00,14,14-42,27157678,865,6,A,12788
1052954,2012-10-06 00:00:00,14,14-42,27157679,865,22,R,12885
1052980,2012-10-06 00:00:00,14,14-42,27157680,865,10,A,12788
1053006,2012-10-06 00:00:00,14,14-42,27157681,865,23,R,12885
1053032,2012-10-06 00:00:00,14,14-42,27157682,865,91,A,10870
1053036,2012-10-06 00:00:00,12,14-42,27157683,865,16,A,1178
1053061,2012-10-06 00:00:00,14,14-43,27157686,865,12,A,10875
1053087,2012-10-06 00:00:00,14,14-43,27157687,865,22,R,12885
1053113,2012-10-06 00:00:00,14,14-43,27157688,865,10,A,12788
1053139,2012-10-06 00:00:00,14,14-43,27157689,865,23,R,12885
1053165,2012-10-06 00:00:00,14,14-43,27157690,865,6,A,12788
1053191,2012-10-06 00:00:00,14,14-43,27157691,865,22,R,12885
1053217,2012-10-06 00:00:00,14,14-43,27157692,865,10,A,12788
1053243,2012-10-06 00:00:00,14,14-43,27157693,865,23,R,12885
1053269,2012-10-06 00:00:00,14,14-43,27157694,865,6,A,12788
1053295,2012-10-06 00:00:00,14,14-43,27157695,865,22,R,12885
1053321,2012-10-06 00:00:00,14,14-43,27157696,865,10,A,12788
1053347,2012-10-06 00:00:00,14,14-43,27157697,865,23,R,12885
1053348,2012-10-06 00:00:00,14,14-43,27157698,865,6,A,12788
1053370,2012-10-06 00:00:00,15,15-84,27145460,866,3,R,7892
1053394,2012-10-06 00:00:00,14,14-53,27157883,866,13,A,10877
1053420,2012-10-06 00:00:00,14,14-53,27157884,866,22,R,12885
1053446,2012-10-06 00:00:00,14,14-53,27157885,866,10,A,12788
1053472,2012-10-06 00:00:00,14,14-53,27157886,866,23,R,12885
1053498,2012-10-06 00:00:00,14,14-53,27157887,866,6,A,12788
1053524,2012-10-06 00:00:00,14,14-53,27157888,866,22,R,12885
1053550,2012-10-06 00:00:00,14,14-53,27157889,866,10,A,12788
1053576,2012-10-06 00:00:00,14,14-53,27157890,866,23,R,12885
1053602,2012-10-06 00:00:00,14,14-53,27157891,866,6,A,12788
1053628,2012-10-06 00:00:00,14,14-53,27157892,866,22,R,12885
1053654,2012-10-06 00:00:00,14,14-53,27157893,866,10,A,12788
1053680,2012-10-06 00:00:00,14,14-53,27157894,866,23,R,12885
1053706,2012-10-06 00:00:00,14,14-53,27157895,866,6,A,12788
1053732,2012-10-06 00:00:00,14,14-53,27157896,866,22,R,12885
1053758,2012-10-06 00:00:00,14,14-53,27157897,866,10,A,12788
1053784,2012-10-06 00:00:00,14,14-53,27157898,866,23,R,12885
1053810,2012-10-06 00:00:00,14,14-53,27157899,866,6,A,12788
1053836,2012-10-06 00:00:00,14,14-53,27157900,866,21,R,12885
1053862,2012-10-06 00:00:00,14,14-53,27157901,866,6,A,12788
1053888,2012-10-06 00:00:00,14,14-53,27157902,866,21,R,12885
1053914,2012-10-06 00:00:00,14,14-53,27157903,866,7,A,12788
1053940,2012-10-06 00:00:00,14,14-53,27157904,866,23,R,12885
1053966,2012-10-06 00:00:00,14,14-53,27157905,866,7,A,12788
1053985,2012-10-06 00:00:00,15,15-76,27145252,867,1,A,6832
1054007,2012-10-06 00:00:00,15,15-76,27145253,867,3,R,7892
1054028,2012-10-06 00:00:00,15,15-81,27158710,867,6,A,7958
1054047,2012-10-06 00:00:00,15,15-81,27158711,867,15,R,6778
